principio_activo_buscado,farmacia,producto_nombre,marca,precio,precio_lista,categorias,url
Ampicilina,pharmacys,Ampicilina 1/0.5gr labvitalis ampolla inyectable,Ampicilina,17.5,17.5,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/ampicilina-1-05gr-labvitalis-ampolla-inyectable/p
Ampicilina,pharmacys,Ampicilina 250mg/5ml dyvenpro ecuagen suspensión,Ampicilina,3.75,3.75,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/ampicilina-250mg-5ml-dyvenpro-ecuagen-suspension/p
Ampicilina,pharmacys,Ampicilina 1gr genamerica generico ampollas inyectables,Ampicilina,14.5,14.5,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/ampicilina-1gr-genamerica-generico-ampollas-inyectables/p
Ampicilina,pharmacys,Ampicilina 1gr tecnoquimicas - genericos tableta,Ampicilina,36.0,36.0,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/ampicilina-1gr-tecnoquimicas-genericos-tableta/p
Ampicilina,medicity,Unasyn Tabletas 750 mg Caja Con 10 Unidades (REC),UNASYN,2.17,2.71,/Medicina/Antiinfeccioso y Antibacteriano/|/Medicina/,https://www.farmaciasmedicity.com/unasyn-tabletas-750-mg-caja-con-10-unidades/p
Ampicilina,medicity,Ampliurina Forte Cápsulas 500/100 mg 50 Unidades,AMPLIURINA,0.51,0.55,/Medicina/Antiinfeccioso y Antibacteriano/|/Medicina/,https://www.farmaciasmedicity.com/ampliurina-forte-capsulas-500100-mg-con-50-unidades/p
Ampicilina,cruzazul,Ampicilina 1.5gr hospimedikka ampolla inyectable,Ampicilina,18.92,18.92,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/ampicilina-15gr-hospimedikka-ampolla-inyectable/p
Ampicilina,cruzazul,Ampicilina 500mg dyvenpro ecuagen cápsulas,Ampicilina,18.75,18.75,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/ampicilina-500mg-dyvenpro-ecuagen-capsulas/p
Ampicilina,cruzazul,Ampicilina 1gr la sante tableta,Ampicilina,27.7,27.7,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/ampicilina-1gr-la-sante-tableta/p
Ampicilina,cruzazul,Ampicilina 1gr labvitalis ampolla inyectable,Ampicilina,8.7,8.7,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/ampicilina-1gr-labvitalis-ampolla-inyectable/p
Ampicilina,cruzazul,Ampicilina 1gr dyvenpro ecuagen tableta,Ampicilina,25.6,32.0,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/ampicilina-1gr-dyvenpro-ecuagen-tableta/p
Ampicilina,cruzazul,Ampicilina 500mg la sante cápsulas,Ampicilina,19.0,19.0,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/ampicilina-500mg-la-sante-capsulas/p
Ampicilina,cruzazul,Ampicilina 250mg/5ml dyvenpro ecuagen suspensión,Ampicilina,3.75,3.75,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/ampicilina-250mg-5ml-dyvenpro-ecuagen-suspension/p
Ampicilina,cruzazul,Ampicilina 1gr genamerica generico ampollas inyectables,Ampicilina,14.5,14.5,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/ampicilina-1gr-genamerica-generico-ampollas-inyectables/p
Ampicilina,cruzazul,Ampicilina 1/0.5gr labvitalis ampolla inyectable,Ampicilina,17.5,17.5,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/ampicilina-1-05gr-labvitalis-ampolla-inyectable/p
Ampicilina,cruzazul,Ampicilina 1gr tecnoquimicas - genericos tableta,Ampicilina,36.0,36.0,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/ampicilina-1gr-tecnoquimicas-genericos-tableta/p
Dicloxacilina,pharmacys,Dicloxacilina 500mg la sante cápsulas,Dicloxacilina,10.0,10.0,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/dicloxacilina-500mg-la-sante-capsulas/p
Dicloxacilina,pharmacys,Dicloxacilina 500mg dyvenpro ecuagen cápsulas,Dicloxacilina,10.0,10.0,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/dicloxacilina-500mg-dyvenpro-ecuagen-capsulas/p
Dicloxacilina,pharmacys,Dicloxacilina 250mg/5ml dyvenpro ecuagen suspensión,Dicloxacilina,3.61,3.61,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/dicloxacilina-250mg-5ml-dyvenpro-ecuagen-suspension/p
Dicloxacilina,pharmacys,Dicloxacilina 250mg/5ml la sante suspensión,Dicloxacilina,2.65,2.65,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/dicloxacilina-250mg-5ml-la-sante-suspension/p
Dicloxacilina,pharmacys,Dicloxacilina 500mg tecnoquimicas - genericos cápsulas,Dicloxacilina,3.2,3.2,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/dicloxacilina-500mg-tecnoquimicas-genericos-capsulas/p
Dicloxacilina,pharmacys,Dicloxacilina 250mg/5ml tecnoquimicas - genericos suspensión,Dicloxacilina,2.65,2.65,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/dicloxacilina-250mg-5ml-tecnoquimicas-genericos-suspension/p
Dicloxacilina,pharmacys,Dicloxacilina 500mg caplin point - generico cápsulas,Dicloxacilina,20.0,20.0,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/dicloxacilina-500mg-caplin-point-generico-capsulas/p
Dicloxacilina,pharmacys,Dicloxacilina 125mg/5ml tofis - generico suspensión,Dicloxacilina,1.72,1.72,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/dicloxacilina-125mg-5ml-tofis-generico-suspension/p
Dicloxacilina,pharmacys,Dicloxacilina 250mg/5ml tofis - generico jarabe,Dicloxacilina,2.1,2.1,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/dicloxacilina-250mg-5ml-tofis-generico-jarabe/p
Dicloxacilina,medicity,Dicloxacilina Sante Polvo 250/5ml 80 ml (Ant),LA SANTE,2.44,2.65,/Medicina/Antiinfeccioso y Antibacteriano/|/Medicina/,https://www.farmaciasmedicity.com/dicloxacilina-sante-polvo-250-5ml-80-ml-ant-1/p
Dicloxacilina,cruzazul,Dicloxacilina 500mg la sante cápsulas,Dicloxacilina,10.0,10.0,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/dicloxacilina-500mg-la-sante-capsulas/p
Dicloxacilina,cruzazul,Dicloxacilina 500mg dyvenpro ecuagen cápsulas,Dicloxacilina,10.0,10.0,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/dicloxacilina-500mg-dyvenpro-ecuagen-capsulas/p
Dicloxacilina,cruzazul,Dicloxacilina 250mg/5ml la sante suspensión,Dicloxacilina,2.65,2.65,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/dicloxacilina-250mg-5ml-la-sante-suspension/p
Dicloxacilina,cruzazul,Dicloxacilina 250mg/5ml dyvenpro ecuagen suspensión,Dicloxacilina,3.61,3.61,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/dicloxacilina-250mg-5ml-dyvenpro-ecuagen-suspension/p
Dicloxacilina,cruzazul,Dicloxacilina 500mg tecnoquimicas - genericos cápsulas,Dicloxacilina,3.2,3.2,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/dicloxacilina-500mg-tecnoquimicas-genericos-capsulas/p
Dicloxacilina,cruzazul,Dicloxacilina 125mg/5ml tofis - generico suspensión,Dicloxacilina,1.72,1.72,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/dicloxacilina-125mg-5ml-tofis-generico-suspension/p
Dicloxacilina,cruzazul,Dicloxacilina 250mg/5ml tecnoquimicas - genericos suspensión,Dicloxacilina,2.65,2.65,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/dicloxacilina-250mg-5ml-tecnoquimicas-genericos-suspension/p
Dicloxacilina,cruzazul,Dicloxacilina 500mg caplin point - generico cápsulas,Dicloxacilina,20.0,20.0,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/dicloxacilina-500mg-caplin-point-generico-capsulas/p
Dicloxacilina,cruzazul,Dicloxacilina 250mg/5ml tofis - generico jarabe,Dicloxacilina,2.1,2.1,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/dicloxacilina-250mg-5ml-tofis-generico-jarabe/p
Eritromicina,medicity,Iloticipina Solución Tópica 4% 120 ml (REC),ILOTICINA,13.49,14.66,/Medicina/Antiinfeccioso y Antibacteriano/|/Medicina/,https://www.farmaciasmedicity.com/iloticipina-solucion-topica-4-120-ml/p
Gentamicina,pharmacys,Gentamicina 160mg labvitalis ampolla inyectable,Gentamicina,4.45,4.45,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/gentamicina-160mg-labvitalis-ampolla-inyectable/p
Gentamicina,pharmacys,Gentamicina 80mg labvitalis ampolla inyectable,Gentamicina,4.42,4.42,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/gentamicina-80mg-labvitalis-ampolla-inyectable/p
Gentamicina,medicity,Gentamax Solución Inyectable Caja Con 1 Unidad (REC),GENTAMAX,0.86,0.86,/Medicina/Antiinfeccioso y Antibacteriano/|/Medicina/,https://www.farmaciasmedicity.com/gentamax-solucion-inyectable-caja-con-1-unidad/p
Gentamicina,medicity,Nodial Crema Tubo 40 g,NODIAL,5.78,7.6,/Medicina/Dermatológico/|/Medicina/,https://www.farmaciasmedicity.com/nodial-crema-tubo-40-g-1/p
Gentamicina,medicity,Diprogenta Crema Tubo 30 g,DIPROGENTA,5.33,5.79,/Medicina/Dermatológico/|/Medicina/,https://www.farmaciasmedicity.com/diprogenta-crema-tubo-con-30-g/p
Gentamicina,medicity,Triderm Crema Tubo con 30 g,TRIDERM,5.92,7.4,/Medicina/Dermatológico/|/Medicina/,https://www.farmaciasmedicity.com/triderm-crema-tubo-con-30-g/p
Gentamicina,medicity,Oftagen Compuesto Solución Oftálmico 0.3/0.1% Con 5 mL,OFTAGEN,3.2,4.0,/Medicina/Sentidos/Visual/|/Medicina/Sentidos/|/Medicina/,https://www.farmaciasmedicity.com/oftagen-compuesto-solucion-oftalmico-0301-con-5-ml/p
Gentamicina,medicity,Oftagen Solución Oftálmico 0.3% Frasco Con 5 mL (REC),OFTAGEN,1.22,1.53,/Medicina/Sentidos/Visual/|/Medicina/Sentidos/|/Medicina/,https://www.farmaciasmedicity.com/oftagen-solucion-oftalmico-03-frasco-con-5-ml/p
Gentamicina,medicity,Oftagen Ungüento Oftálmico 0.3% Con 3.5 g (REC),OFTAGEN,3.48,4.0,/Medicina/Dermatológico/|/Medicina/,https://www.farmaciasmedicity.com/oftagen-unguento-oftalmico-03-con-35-g/p
Gentamicina,medicity,Bicorpan Crema Tubo 15 g,BICORPAN,2.98,3.24,/Medicina/Dermatológico/|/Medicina/,https://www.farmaciasmedicity.com/bicorpan-crema-tubo-con-15-g/p
Gentamicina,cruzazul,Gentamicina 160mg labvitalis ampolla inyectable,Gentamicina,4.45,4.45,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/gentamicina-160mg-labvitalis-ampolla-inyectable/p
Gentamicina,cruzazul,Gentamicina 80mg labvitalis ampolla inyectable,Gentamicina,4.42,4.42,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/gentamicina-80mg-labvitalis-ampolla-inyectable/p
Amikacina,pharmacys,Amikacina 100mg labvitalis ampolla inyectable,Amikacina,5.57,5.57,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/amikacina-100mg-labvitalis-ampolla-inyectable/p
Amikacina,pharmacys,Amikacina 500mg labvitalis ampolla inyectable,Amikacina,7.2,7.2,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/amikacina-500mg-labvitalis-ampolla-inyectable/p
Amikacina,pharmacys,Amikacina 500mg magma especialidad ampolla inyectable,Amikacina,16.95,16.95,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/amikacina-500mg-fresenius-kabi-hospitalario-ampolla-inyectable/p
Amikacina,pharmacys,Amikacina 500mg leterago - genfar ampollas,Amikacina,33.6,33.6,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/amikacina-500mg-leterago-genfar-ampollas/p
Amikacina,pharmacys,Amikacina 1gr genamerica generico ampollas inyectables + jeringa,Amikacina,4.5,4.5,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/amikacina-1gr-genamerica-generico-ampollas-inyectables-jeringa/p
Amikacina,pharmacys,Amikacina 500mg genamerica generico ampollas inyectables + jeringa,Amikacina,4.0,4.0,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.pharmacys.com.ec/amikacina-500mg-genamerica-generico-ampollas-inyectables-jeringa/p
Amikacina,medicity,Akim Solución Inyectable 1g/4mL Caja 1 Unidad,AKIM,6.53,7.1,/Medicina/Antiinfeccioso y Antibacteriano/|/Medicina/,https://www.farmaciasmedicity.com/akim-solucion-inyectable-1-g--4-ml-caja-con-1-unidad/p
Amikacina,cruzazul,Amikacina 100mg labvitalis ampolla inyectable,Amikacina,5.57,5.57,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/amikacina-100mg-labvitalis-ampolla-inyectable/p
Amikacina,cruzazul,Amikacina 500mg labvitalis ampolla inyectable,Amikacina,7.2,7.2,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/amikacina-500mg-labvitalis-ampolla-inyectable/p
Amikacina,cruzazul,Amikacina 500mg magma especialidad ampolla inyectable,Amikacina,16.95,16.95,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/amikacina-500mg-fresenius-kabi-hospitalario-ampolla-inyectable/p
Amikacina,cruzazul,Amikacina 500mg leterago - genfar ampollas,Amikacina,33.6,33.6,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/amikacina-500mg-leterago-genfar-ampollas/p
Amikacina,cruzazul,Amikacina 1gr genamerica generico ampollas inyectables + jeringa,Amikacina,4.5,4.5,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/amikacina-1gr-genamerica-generico-ampollas-inyectables-jeringa/p
Amikacina,cruzazul,Amikacina 500mg genamerica generico ampollas inyectables + jeringa,Amikacina,4.0,4.0,/Medicinas/Antiinfecciosos/|/Medicinas/,https://www.farmaciascruzazul.ec/amikacina-500mg-genamerica-generico-ampollas-inyectables-jeringa/p
Nistatina,pharmacys,Metronidazol+nistatina 500mg/100000ui caplin point - generico cápsulas,Metronidazol+nistatina,4.2,4.2,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/metronidazol-nistatina-500mg-100000ui-caplin-point-generico-capsulas/p
Nistatina,pharmacys,Etron 500mg/100000ui leterago - procaps óvulos,Etron,10.5,10.5,/Medicinas/Genitourinario y Hormonas Sexuales/|/Medicinas/,https://www.pharmacys.com.ec/etron-500mg-100000ui-leterago-roddome-ovulos/p
Nistatina,medicity,Etron Nistatina Óvulos 500 mg/100.000Ui Con 10 Unidades,ETRON,0.84,1.05,/Medicina/Salud Femenina/Antimicótico y Antiséptico Femenino/|/Medicina/Salud Femenina/|/Medicina/,https://www.farmaciasmedicity.com/etron-nistatina-ovulos-500-mg100000ui-con-10-unidades/p
Nistatina,medicity,Neo Nystasolona Crema Tubo 15 g,NEO NYSTASOLONA,2.82,3.4,/Medicina/Dermatológico/|/Medicina/,https://www.farmaciasmedicity.com/neo-nystasolona-crema-tubo-con-15-g/p
Nistatina,medicity,Topsym Polivalente Crema Tubo 15 g,TOPSYM,2.58,2.8,/Medicina/Dermatológico/|/Medicina/,https://www.farmaciasmedicity.com/topsym-polivalente-crema-tubo-con-15-g/p
Nistatina,medicity,Acromona Óvulos 500 mg /100.000 Ui 60 Unidades,ACROMONA,0.43,0.47,/Medicina/Salud Femenina/Antimicótico y Antiséptico Femenino/|/Medicina/Salud Femenina/|/Medicina/,https://www.farmaciasmedicity.com/acromona-ovulos-500-mg-100000-ui-60-unidades/p
Nistatina,cruzazul,Metronidazol+nistatina 500mg/100000ui caplin point - generico cápsulas,Metronidazol+nistatina,4.2,4.2,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/metronidazol-nistatina-500mg-100000ui-caplin-point-generico-capsulas/p
Nistatina,cruzazul,Etron 500mg/100000ui leterago - procaps óvulos,Etron,10.5,10.5,/Medicinas/Genitourinario y Hormonas Sexuales/|/Medicinas/,https://www.farmaciascruzazul.ec/etron-500mg-100000ui-leterago-roddome-ovulos/p
Paracetamol,pharmacys,Paracetamol 500mg nutrimed,Paracetamol,5.0,5.0,/Tratamientos y Salud/Salud Visual/Parches Oculares/|/Tratamientos y Salud/Salud Visual/|/Tratamientos y Salud/,https://www.pharmacys.com.ec/paracetamol-500mg-nutrimed/p
Paracetamol,pharmacys,Paracetamol 100mg labovida,Paracetamol,1.75,1.75,/Cuidado Personal/Protectores Solares/Protectores Solares Infantiles/|/Cuidado Personal/Protectores Solares/|/Cuidado Personal/,https://www.pharmacys.com.ec/paracetamol-100mg-labovida/p
Paracetamol,pharmacys,Paracetamol 1gr labovida tabletas,Paracetamol,5.0,5.0,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.pharmacys.com.ec/paracetamol-1gr-labovida-tabletas/p
Paracetamol,pharmacys,Paracetamol 120mg/5ml labovida jarabe,Paracetamol,1.62,1.62,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.pharmacys.com.ec/paracetamol-120mg-5ml-labovida-jarabe/p
Paracetamol,pharmacys,Paracetamol 500mg dyvenpro ecuagen tableta,Paracetamol,2.5,2.5,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.pharmacys.com.ec/paracetamol-500mg-dyvenpro-ecuagen-tableta/p
Paracetamol,pharmacys,Paracetamol 160mg/5ml labovida jarabe,Paracetamol,2.63,2.63,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.pharmacys.com.ec/paracetamol-160mg-5ml-labovida-jarabe/p
Paracetamol,pharmacys,Analgésico paracetamol 120mg/5ml jarabe 120ml,Paracetamol,1.9,1.9,/Tratamientos y Salud/Alivio del Dolor/Dolor y Fiebre de Adultos/|/Tratamientos y Salud/Alivio del Dolor/|/Tratamientos y Salud/,https://www.pharmacys.com.ec/analgesico-paracetamol-120mg-5ml-jarabe-120ml/p
Paracetamol,pharmacys,Paracetamol 500mg alianza quimica ariston comprimidos,Paracetamol,15.0,15.0,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.pharmacys.com.ec/paracetamol-500mg-alianza-quimica-ariston-comprimidos/p
Paracetamol,pharmacys,Paracetamol 150mg/5ml tecnoquimicas - genericos,Paracetamol,3.23,3.23,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.pharmacys.com.ec/paracetamol-150mg-5ml-tecnoquimicas-genericos/p
Paracetamol,pharmacys,Paracetamol 100mg tecnoquimicas - genericos en gotas,Paracetamol,1.68,1.68,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.pharmacys.com.ec/paracetamol-100mg-tecnoquimicas-genericos-en-gotas/p
Paracetamol,medicity,Paracetamol Genfar Tabletas 500 mg Caja con 100 Unidades,GENFAR,0.05,0.05,/Medicina/Dolor y Malestar/Fiebre de Adulto/|/Medicina/Dolor y Malestar/|/Medicina/,https://www.farmaciasmedicity.com/paracetamol-genfar-tabletas-500-mg-caja-con-100-unidades/p
Paracetamol,medicity,Febrax Tabletas 275 / 300 mg Caja con 20 Unidades,FEBRAX,0.26,0.28,/Medicina/Dolor y Malestar/Fiebre de Adulto/|/Medicina/Dolor y Malestar/|/Medicina/,https://www.farmaciasmedicity.com/febrax-tabletas-275--300-mg-caja-con-20-unidades/p
Paracetamol,medicity,Elbrus Granulados 3 g 20 Unidades,ELBRUS,0.63,0.69,/Medicina/Sistema Nervioso/|/Medicina/,https://www.farmaciasmedicity.com/elbrus-granulados-1-g-sobres-3-g-caja-con-20-unidades/p
Paracetamol,medicity,Molar-Ex Forte Cápsulas 400/200 mg Caja con 20 Unidades,MOLAR-EX,0.44,0.55,/Medicina/Dolor y Malestar/|/Medicina/,https://www.farmaciasmedicity.com/molar-ex-forte-capsulas-400200-mg-caja-con-20-unidades/p
Paracetamol,medicity,Trio-Val Gotas Frasco 15 mL(Prc),TRIO-VAL,4.6,5.0,/Medicina/Sistema Respiratorio/Gripe y Tos/|/Medicina/Sistema Respiratorio/|/Medicina/,https://www.farmaciasmedicity.com/trio-val-gotas-frasco-con-15-ml/p
Paracetamol,medicity,Finalin Niños Tabletas Masticables 160 mg 30 Unidades,FINALIN,0.18,0.2,/Medicina/Dolor y Malestar/Fiebre Infantil/|/Medicina/Dolor y Malestar/|/Medicina/,https://www.farmaciasmedicity.com/finalin-tabletas-masticables-160-mg-ninos-caja-con-30-unidades/p
Paracetamol,medicity,Umbral Gotas 100 mg/ mL Ped Frasco Con 30 mL,UMBRAL,1.93,2.1,/Medicina/Dolor y Malestar/Fiebre Infantil/|/Medicina/Dolor y Malestar/|/Medicina/,https://www.farmaciasmedicity.com/umbral-gotas-100-mg-ml-ped-frasco-con-30-ml/p
Paracetamol,medicity,Trio-Val Suspensión Frasco Con 100 ml,TRIO-VAL,6.44,7.0,/Medicina/Sistema Nervioso/|/Medicina/,https://www.farmaciasmedicity.com/trio-val-suspension-frasco-con-100-ml/p
Paracetamol,medicity,Fluzetrin F Gotas Pediátricas Frasco 15 ml,FLUZETRIN F,6.12,6.12,/Medicina/Sistema Respiratorio/Gripe y Tos/|/Medicina/Sistema Respiratorio/|/Medicina/,https://www.farmaciasmedicity.com/fluzetrin-f-gotas-pediatricas-frasco-con-15-ml/p
Paracetamol,medicity,Neogripal F Gotas Pediátricas Frasco con 15 mL,NEOGRIPAL F,4.8,4.8,/Medicina/Sistema Respiratorio/|/Medicina/,https://www.farmaciasmedicity.com/neogripal-f-gotas-pediatricas-frasco-con-15-ml/p
Paracetamol,cruzazul,Paracetamol 500mg nutrimed,Paracetamol,5.0,5.0,/Tratamientos y Salud/Salud Visual/Parches Oculares/|/Tratamientos y Salud/Salud Visual/|/Tratamientos y Salud/,https://www.farmaciascruzazul.ec/paracetamol-500mg-nutrimed/p
Paracetamol,cruzazul,Paracetamol 100mg labovida,Paracetamol,1.4,1.75,/Cuidado Personal/Protectores Solares/Protectores Solares Infantiles/|/Cuidado Personal/Protectores Solares/|/Cuidado Personal/,https://www.farmaciascruzazul.ec/paracetamol-100mg-labovida/p
Paracetamol,cruzazul,Paracetamol 1gr labovida tabletas,Paracetamol,5.0,5.0,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.farmaciascruzazul.ec/paracetamol-1gr-labovida-tabletas/p
Paracetamol,cruzazul,Paracetamol 120mg/5ml labovida jarabe,Paracetamol,1.62,1.62,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.farmaciascruzazul.ec/paracetamol-120mg-5ml-labovida-jarabe/p
Paracetamol,cruzazul,Paracetamol 160mg/5ml labovida jarabe,Paracetamol,2.63,2.63,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.farmaciascruzazul.ec/paracetamol-160mg-5ml-labovida-jarabe/p
Paracetamol,cruzazul,Paracetamol 500mg dyvenpro ecuagen tableta,Paracetamol,2.5,2.5,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.farmaciascruzazul.ec/paracetamol-500mg-dyvenpro-ecuagen-tableta/p
Paracetamol,cruzazul,Analgésico paracetamol 120mg/5ml jarabe 120ml,Paracetamol,1.52,1.9,/Tratamientos y Salud/Alivio del Dolor/Dolor y Fiebre de Adultos/|/Tratamientos y Salud/Alivio del Dolor/|/Tratamientos y Salud/,https://www.farmaciascruzazul.ec/analgesico-paracetamol-120mg-5ml-jarabe-120ml/p
